label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28
1,0.603,-1.305,-0.295,1.986,-0.397,1.038,0.45799999999999996,1.2209999999999999,2.173,0.43,0.015,1.719,2.215,0.47,0.031,-0.5429999999999999,0.0,0.524,-1.371,0.515,0.0,0.682,1.045,0.9840000000000001,1.3630000000000002,0.48,1.875,1.364
0,0.51,-0.4,1.364,1.3519999999999999,-0.99,0.63,-0.44799999999999995,0.685,2.173,0.594,-0.795,-0.77,2.215,0.6,0.602,0.8009999999999999,0.0,0.456,-0.9359999999999999,1.413,0.0,0.659,0.725,0.988,0.9009999999999999,0.8859999999999999,0.6679999999999999,0.599
1,0.664,-0.21600000000000003,0.435,1.156,1.4369999999999998,1.839,-2.0340000000000003,0.306,0.0,2.575,0.9890000000000001,-1.165,2.215,1.506,1.083,-1.6230000000000002,0.0,0.631,0.6609999999999999,0.674,3.102,0.8390000000000001,0.945,0.988,0.541,1.1540000000000001,0.998,0.8370000000000001
1,1.436,1.09,0.733,0.278,-0.823,2.421,1.483,0.32,0.0,2.447,-1.403,-1.5030000000000001,2.215,2.0,2.287,-1.506,0.0,2.205,1.306,-0.221,0.0,1.66,2.246,0.983,2.9739999999999998,1.665,3.841,2.825
1,0.7090000000000001,0.85,0.672,0.9490000000000001,-1.138,1.2409999999999999,0.41700000000000004,1.5819999999999999,2.173,0.9570000000000001,0.47,-0.037000000000000005,2.215,0.877,0.102,0.6609999999999999,0.0,1.705,1.4609999999999999,-0.759,0.0,0.972,0.856,1.1340000000000001,0.95,1.595,1.0490000000000002,0.9229999999999999
0,1.135,0.285,-1.109,1.089,-0.8959999999999999,1.103,0.127,0.9640000000000001,0.0,0.731,-0.489,0.048,2.215,0.754,0.46399999999999997,0.38,0.0,0.715,-1.183,-0.956,1.551,0.883,0.9259999999999999,0.987,1.058,0.6,0.887,0.971
1,1.124,0.354,0.04,1.1320000000000001,1.62,0.956,1.375,0.41600000000000004,0.0,1.5430000000000001,0.43700000000000006,-0.805,2.215,1.724,1.6780000000000002,-1.636,0.0,2.128,-0.175,1.5619999999999998,0.0,0.852,1.251,1.546,0.743,0.139,0.718,0.746
1,0.341,-1.2229999999999999,-1.3730000000000002,0.9940000000000001,0.6920000000000001,1.0859999999999999,0.319,-1.186,0.0,1.213,1.5619999999999998,0.163,2.215,1.057,0.491,1.6569999999999998,2.548,0.565,1.305,0.426,0.0,1.43,0.975,0.988,1.2570000000000001,1.3530000000000002,1.04,0.963
0,1.218,-0.308,-1.6019999999999999,1.5319999999999998,-1.0070000000000001,0.556,-0.059000000000000004,0.82,2.173,0.84,-1.431,0.502,0.0,0.46299999999999997,-0.8009999999999999,-0.215,2.548,0.40700000000000003,-1.4880000000000002,0.8109999999999999,0.0,0.627,0.812,0.9890000000000001,0.7040000000000001,0.573,0.7090000000000001,0.765
1,0.35200000000000004,-1.44,0.063,0.644,1.5190000000000001,1.138,0.66,1.46,2.173,1.127,-0.034,-0.52,0.0,0.9309999999999999,0.095,0.13699999999999998,0.0,0.496,0.7959999999999999,-0.591,3.102,0.883,0.568,0.995,0.9059999999999999,0.773,0.907,0.7859999999999999
1,0.637,0.9940000000000001,1.198,0.755,1.183,0.6459999999999999,-1.285,0.8440000000000001,0.0,1.288,0.139,-1.166,2.215,0.826,-1.6640000000000001,-0.4,0.0,0.7020000000000001,0.662,-0.7120000000000001,0.0,0.925,0.7120000000000001,1.001,0.9890000000000001,0.705,0.81,0.732
0,0.802,-0.507,0.519,1.249,-1.03,1.5959999999999999,0.474,0.732,0.0,1.052,-0.7340000000000001,-1.455,0.0,1.868,0.13,-0.997,2.548,0.9059999999999999,-0.195,-0.39299999999999996,3.102,0.782,0.968,1.3659999999999999,0.968,0.5479999999999999,1.045,0.9890000000000001
0,1.178,-1.4680000000000002,-0.9309999999999999,1.113,0.177,0.71,-1.0959999999999999,0.586,2.173,0.659,0.755,1.4369999999999998,0.0,0.792,-1.703,-0.40299999999999997,0.0,1.131,-0.379,-1.6230000000000002,3.102,0.736,0.7879999999999999,1.3330000000000002,0.96,0.9209999999999999,0.7979999999999999,0.6890000000000001
1,0.775,-1.014,-0.295,0.804,-1.63,0.743,-0.163,1.621,2.173,0.5589999999999999,-2.1069999999999998,-1.004,0.0,0.45,-1.6269999999999998,0.467,0.0,0.9840000000000001,0.124,0.34299999999999997,3.102,0.7609999999999999,0.978,1.02,0.841,0.8390000000000001,0.853,0.737
0,0.9279999999999999,-0.44,-0.6579999999999999,1.57,-1.652,1.047,0.218,-0.527,2.173,0.696,-1.161,1.125,0.0,1.395,-0.149,0.858,0.0,0.653,0.972,0.47700000000000004,1.551,0.89,0.9,1.304,1.137,0.8109999999999999,0.99,0.961
0,0.812,-0.292,0.794,0.639,-0.177,1.133,-0.24,-0.13699999999999998,1.087,1.422,-0.659,1.663,2.215,1.218,0.17600000000000002,-1.177,0.0,1.1840000000000002,0.265,1.585,0.0,0.903,0.981,0.995,0.8170000000000001,1.91,1.048,0.878
1,1.263,-0.147,-1.176,1.318,-1.7109999999999999,1.4169999999999998,0.7879999999999999,-0.284,2.173,1.114,-2.68,0.7340000000000001,0.0,0.449,1.895,1.423,0.0,0.6459999999999999,-0.064,1.0979999999999999,1.551,6.084,3.1489999999999996,0.9890000000000001,1.7530000000000001,1.062,2.739,2.117
0,1.2770000000000001,-0.16399999999999998,0.024,0.66,-1.226,0.841,-0.44299999999999995,1.136,2.173,0.7879999999999999,0.152,-1.739,2.215,0.597,-0.002,-0.64,0.0,0.701,2.4859999999999998,-1.042,0.0,1.528,1.286,1.148,0.997,0.725,1.1909999999999998,1.061
0,1.4469999999999998,-1.048,1.5959999999999999,1.251,-1.4969999999999999,1.65,-0.449,-0.184,0.0,1.3130000000000002,-0.575,1.5230000000000001,2.215,0.635,-1.123,0.221,2.548,0.42200000000000004,0.784,1.1420000000000001,0.0,1.526,0.981,0.986,0.612,0.9490000000000001,1.06,1.045
1,0.9229999999999999,0.825,-1.263,0.812,-0.40299999999999997,0.9159999999999999,0.648,1.435,2.173,0.737,1.715,-0.442,0.0,1.649,1.15,0.529,0.0,1.227,-1.071,-1.294,0.0,0.9229999999999999,0.9309999999999999,0.9890000000000001,0.8290000000000001,0.607,0.7390000000000001,0.695
0,0.863,0.002,-0.218,1.329,-1.344,0.364,1.067,-0.937,0.0,0.431,-0.40399999999999997,1.713,0.0,0.611,-0.045,0.20199999999999999,2.548,1.1520000000000001,-0.293,1.0270000000000001,0.0,0.897,0.7440000000000001,1.26,0.757,0.171,0.557,0.563
0,0.621,0.645,0.474,0.6970000000000001,0.467,1.35,2.065,-1.64,0.0,1.298,0.237,-0.505,2.215,1.8459999999999999,0.267,0.252,0.0,2.003,-0.8290000000000001,1.24,0.0,1.0490000000000002,1.014,0.9940000000000001,1.248,0.588,0.902,1.115
1,0.664,0.845,1.33,0.5920000000000001,-0.368,1.5319999999999998,0.473,-1.002,0.0,1.232,1.295,1.3019999999999998,1.107,1.087,2.506,0.963,0.0,2.042,0.245,0.262,0.0,0.706,1.0859999999999999,0.987,0.617,1.044,0.747,0.6779999999999999
1,1.3019999999999998,-0.364,0.124,0.147,1.571,0.7090000000000001,-1.391,0.877,0.0,0.72,0.18899999999999997,-0.711,0.0,0.985,-0.285,-1.2209999999999999,1.274,1.175,0.418,1.662,3.102,2.017,1.317,0.99,0.784,0.547,0.909,0.8240000000000001
0,1.073,1.932,-1.676,0.8029999999999999,0.434,1.031,0.9490000000000001,-1.3359999999999999,2.173,1.064,0.7040000000000001,0.255,2.215,0.56,-0.953,-0.64,0.0,1.275,-0.461,0.544,0.0,0.848,0.988,1.216,1.111,1.537,1.088,1.172
1,0.415,1.473,-0.7240000000000001,0.8290000000000001,1.331,0.606,0.368,-0.583,0.0,0.6,-0.5760000000000001,0.055,1.107,0.39399999999999996,1.805,0.495,0.0,1.022,-0.054000000000000006,-0.292,1.551,0.8370000000000001,0.722,0.991,1.183,0.28800000000000003,1.121,0.948
1,1.565,0.915,-1.256,0.485,1.501,0.5489999999999999,1.244,-0.414,0.0,1.305,1.168,0.52,2.215,0.46799999999999997,-0.242,-0.10800000000000001,2.548,0.45899999999999996,0.355,0.8759999999999999,0.0,0.92,0.893,0.986,0.723,0.8009999999999999,0.836,0.726
0,0.684,0.813,-1.557,0.77,0.439,1.436,0.45799999999999996,0.763,2.173,0.9079999999999999,-0.66,-1.3530000000000002,2.215,1.145,2.23,-1.641,0.0,1.706,-0.599,-0.662,0.0,0.705,0.853,0.988,0.89,1.882,1.347,1.173
1,0.818,-0.868,0.519,0.705,0.7759999999999999,1.202,0.951,-1.058,2.173,0.606,0.685,1.517,2.215,0.9890000000000001,0.391,0.207,0.0,1.054,0.289,0.975,0.0,0.72,0.695,0.993,1.4269999999999998,0.9329999999999999,0.971,0.8420000000000001
1,0.847,-0.389,0.605,0.414,-0.11699999999999999,0.884,0.391,1.665,2.173,0.436,-0.325,-0.601,0.0,0.765,-1.419,0.035,0.0,0.418,0.29100000000000004,1.276,0.0,0.889,0.7959999999999999,0.978,1.225,0.682,0.863,0.774
0,0.823,1.163,1.226,1.047,0.01,0.742,1.415,-1.439,2.173,0.7979999999999999,-1.929,1.047,0.0,0.402,1.814,-1.194,0.0,1.063,-0.775,-0.249,3.102,0.841,0.8440000000000001,1.1440000000000001,0.9470000000000001,1.6130000000000002,1.6909999999999998,1.591
0,0.9640000000000001,0.028999999999999998,-0.10400000000000001,0.35,0.9129999999999999,0.73,0.09300000000000001,-1.261,2.173,0.442,1.3319999999999999,-1.143,2.215,0.6609999999999999,2.238,0.373,0.0,2.5340000000000003,1.524,1.156,0.0,1.033,0.915,0.987,0.883,0.578,1.05,0.935
1,1.24,0.152,0.496,0.77,-0.247,0.7709999999999999,2.734,-0.009000000000000001,0.0,0.775,1.245,1.534,0.0,1.19,-0.475,1.5130000000000001,2.548,1.9409999999999998,0.445,-1.07,3.102,2.0909999999999997,1.879,0.99,0.922,1.061,1.663,1.504
1,0.617,1.431,-1.119,0.7979999999999999,-0.42100000000000004,1.166,0.25,-0.175,2.173,1.347,0.8370000000000001,1.5119999999999998,0.0,0.41600000000000004,1.295,1.7369999999999999,0.0,0.5,0.89,-0.447,0.0,0.8009999999999999,0.7,0.993,0.812,1.091,1.0190000000000001,0.885
1,0.445,-1.12,-1.676,0.8370000000000001,0.217,1.127,-0.084,-0.095,2.173,0.9329999999999999,0.22399999999999998,1.7,0.0,0.526,-0.43,1.275,0.0,0.767,0.662,1.526,0.0,0.557,1.286,0.983,0.9309999999999999,0.728,0.9520000000000001,0.9390000000000001
1,1.349,-1.565,-0.602,1.033,-1.097,1.38,-0.39799999999999996,0.9279999999999999,2.173,0.385,0.596,1.48,0.0,0.6,-0.88,-1.298,0.0,1.038,-0.545,-0.047,0.0,0.982,1.003,0.977,0.6609999999999999,0.848,1.05,0.904
1,0.524,-1.114,1.01,0.39399999999999996,1.008,0.602,-1.107,0.556,2.173,1.212,-0.314,-1.062,2.215,0.6659999999999999,-0.7979999999999999,-0.794,0.0,0.46399999999999997,-1.1540000000000001,-1.287,0.0,0.307,0.675,0.975,0.94,1.351,0.836,0.68
1,1.215,0.7440000000000001,0.537,0.534,-1.3419999999999999,1.031,0.39799999999999996,-1.499,2.173,0.9640000000000001,1.2329999999999999,0.606,0.0,0.8370000000000001,1.197,-1.06,2.548,0.521,-2.332,-0.7090000000000001,0.0,0.617,1.5430000000000001,1.1079999999999999,0.9940000000000001,0.706,1.188,1.068
0,0.348,-1.52,0.332,0.486,-1.136,1.203,-0.862,-1.639,0.0,0.895,-1.6230000000000002,-1.204,2.215,1.8559999999999999,-0.11800000000000001,0.433,2.548,0.685,-1.014,0.9129999999999999,0.0,0.935,0.794,0.985,0.818,1.7919999999999998,1.1059999999999999,0.912
1,1.599,-1.367,-1.364,0.376,0.956,0.414,-0.28800000000000003,0.354,0.0,0.71,0.691,-0.085,2.215,0.5720000000000001,-0.48,1.13,0.0,0.617,0.713,-1.179,3.102,0.573,0.7,0.988,0.85,0.5,0.873,0.743
1,1.038,1.2670000000000001,-0.809,1.92,-1.217,2.4019999999999997,-1.935,0.6659999999999999,0.0,1.6669999999999998,0.815,-1.069,0.0,1.486,2.16,-1.7269999999999999,0.0,2.174,0.159,-0.45899999999999996,1.551,0.7020000000000001,0.889,0.9890000000000001,1.392,0.525,1.13,1.038
1,1.04,-0.629,-1.578,0.873,1.25,1.27,-0.737,-0.44,1.087,0.5870000000000001,-1.3119999999999998,-1.565,0.0,1.391,-0.061,0.561,2.548,0.701,-1.555,1.379,0.0,0.449,1.047,0.985,1.287,1.419,1.071,0.91
0,0.488,-1.1909999999999998,1.315,0.574,-0.503,0.44,0.489,1.1440000000000001,1.087,0.723,0.9109999999999999,1.517,0.0,1.571,0.20600000000000002,-0.05,2.548,0.838,0.142,-0.965,0.0,0.892,1.0490000000000002,0.988,1.256,0.9229999999999999,1.148,1.103
1,0.395,1.58,-0.387,1.73,1.123,0.8009999999999999,-0.316,-0.6920000000000001,2.173,0.687,0.675,1.167,1.107,0.557,-0.132,0.231,0.0,0.462,0.82,-1.51,0.0,0.884,0.8290000000000001,1.12,1.598,1.23,1.081,0.927
0,0.368,-0.8809999999999999,0.23199999999999998,1.2590000000000001,1.729,0.726,0.981,-0.303,0.0,0.54,2.865,0.353,0.0,1.324,-0.08199999999999999,1.6869999999999998,1.274,0.8190000000000001,1.8719999999999999,-0.461,0.0,0.807,0.757,0.987,0.882,0.625,0.87,1.198
1,0.932,0.79,1.624,0.789,-0.636,0.6459999999999999,-0.122,1.068,1.087,0.691,0.6940000000000001,-1.189,2.215,0.8540000000000001,2.0669999999999997,-0.057999999999999996,0.0,1.2819999999999998,0.9129999999999999,0.298,0.0,0.805,0.995,1.062,0.888,0.975,0.943,0.82
1,0.8759999999999999,-0.059000000000000004,-0.512,0.623,1.056,0.787,0.152,-0.092,0.0,1.525,0.151,-1.709,2.215,0.951,0.6729999999999999,0.986,1.274,0.77,1.16,-0.496,0.0,0.892,0.9259999999999999,1.011,0.912,0.9179999999999999,0.946,0.8029999999999999
0,1.861,-0.667,-0.27699999999999997,1.9969999999999999,-0.758,0.721,-1.048,1.412,0.0,0.659,-1.964,1.67,0.0,1.14,0.067,0.124,2.548,1.639,-1.44,1.187,0.0,0.807,0.9359999999999999,1.121,0.968,0.639,0.9109999999999999,1.058
0,0.331,1.639,1.172,0.843,1.56,0.537,-0.534,-1.733,0.0,0.8109999999999999,-0.43,-0.9690000000000001,0.0,2.548,0.67,0.31,2.548,1.2930000000000001,0.7809999999999999,-0.813,3.102,0.895,0.9470000000000001,0.9990000000000001,1.1440000000000001,1.1840000000000002,1.131,0.9590000000000001
1,0.37799999999999995,-1.1159999999999999,-0.289,1.45,0.28300000000000003,0.884,0.966,-1.63,2.173,0.369,1.39,0.267,0.0,0.825,0.7340000000000001,-0.7659999999999999,2.548,0.38299999999999995,0.8640000000000001,1.276,0.0,0.39899999999999997,0.669,0.986,1.92,0.753,2.084,1.6569999999999998
0,1.399,0.506,1.676,1.639,1.095,1.7590000000000001,1.3319999999999999,-1.423,2.173,1.874,0.35200000000000004,-0.292,2.215,2.006,0.34600000000000003,0.377,0.0,1.7930000000000001,0.42100000000000004,0.027999999999999997,0.0,0.659,0.9470000000000001,1.048,1.462,2.654,1.669,1.4869999999999999
0,1.7630000000000001,-1.14,0.063,0.7170000000000001,-0.207,1.013,-0.222,-1.663,0.0,0.6890000000000001,-1.374,1.153,1.107,0.649,0.861,-1.09,1.274,0.903,-0.892,-1.149,0.0,0.9129999999999999,0.9690000000000001,0.992,1.084,1.228,0.9259999999999999,0.9420000000000001
0,0.598,-1.099,-0.297,0.887,1.681,1.774,-0.11900000000000001,-0.024,2.173,1.206,-0.239,-1.702,0.0,1.209,0.951,-1.6880000000000002,1.274,0.81,0.557,1.213,0.0,0.879,0.81,0.987,1.298,2.1390000000000002,1.3090000000000002,1.136
1,0.685,0.643,-1.6369999999999998,0.794,0.24100000000000002,0.645,-1.297,-0.42200000000000004,2.173,0.442,-0.6559999999999999,1.5530000000000002,0.0,0.6609999999999999,-0.569,1.0070000000000001,2.548,1.208,-0.5529999999999999,0.371,0.0,0.8590000000000001,0.7090000000000001,1.014,0.691,0.831,0.802,0.688
0,0.381,-0.498,-0.126,0.379,-0.311,0.544,0.665,1.639,2.173,0.9129999999999999,-0.44799999999999995,-0.753,2.215,0.27699999999999997,-0.38799999999999996,-1.183,0.0,0.723,0.095,0.255,0.0,0.494,0.59,0.9840000000000001,0.889,1.063,0.753,0.598
1,0.49,-2.359,-0.439,0.467,-0.508,1.02,-1.376,-1.35,0.0,0.414,0.153,-0.294,0.0,1.5830000000000002,0.262,0.81,2.548,1.155,-0.5479999999999999,0.5329999999999999,1.551,1.6280000000000001,1.2209999999999999,0.985,1.198,0.568,1.08,0.9390000000000001
0,1.974,-0.52,-0.27399999999999997,1.046,-0.317,1.24,0.975,1.141,1.087,1.082,0.028999999999999998,-1.722,0.0,0.638,0.247,0.8190000000000001,0.0,0.732,0.33399999999999996,-1.273,3.102,0.971,1.057,1.002,0.898,0.8809999999999999,1.4909999999999999,1.227
1,0.46399999999999997,-2.19,0.863,1.148,-0.355,0.479,0.768,0.20800000000000002,2.173,0.599,-1.474,-1.68,0.0,0.8079999999999999,-0.366,-1.517,2.548,0.43,-0.155,0.625,0.0,0.747,1.047,0.99,0.857,0.9129999999999999,0.925,0.7829999999999999
0,3.5239999999999996,0.413,1.358,0.502,1.3969999999999998,1.182,0.445,-0.19699999999999998,2.173,2.001,0.8490000000000001,-0.63,0.0,1.133,-0.419,1.143,2.548,0.6809999999999999,0.639,-0.851,0.0,0.311,0.8109999999999999,0.987,0.708,1.5090000000000001,1.232,1.297
1,1.032,-0.978,0.6779999999999999,0.604,-1.0270000000000001,0.743,-1.006,-0.794,1.087,1.06,-0.218,1.43,2.215,1.286,0.382,0.39799999999999996,0.0,0.456,1.251,-0.015,0.0,0.57,1.0090000000000001,1.093,0.82,1.298,0.992,0.883
1,0.7959999999999999,-0.391,0.418,1.192,-1.625,0.721,0.456,-0.743,0.0,0.782,0.667,0.955,2.215,0.757,1.49,-0.856,0.0,1.124,-0.7809999999999999,0.166,3.102,0.838,1.091,1.301,0.825,0.9440000000000001,0.9229999999999999,0.897
1,0.583,1.6869999999999998,-0.278,0.98,1.5319999999999998,0.654,2.241,0.179,0.0,0.9159999999999999,0.64,-1.499,2.215,0.73,0.337,-0.457,2.548,0.39799999999999996,1.153,0.935,0.0,0.604,0.858,1.045,0.82,0.713,0.8029999999999999,0.722
0,1.212,0.266,0.342,0.968,0.934,0.7979999999999999,-0.127,-1.3719999999999999,2.173,0.6609999999999999,-0.11699999999999999,-0.256,0.0,0.6890000000000001,-0.79,-0.92,1.274,0.748,-0.763,1.364,0.0,0.985,0.905,0.993,0.855,0.506,0.797,0.703
0,2.11,0.9690000000000001,0.013000000000000001,0.5660000000000001,-1.518,2.075,-1.121,1.561,0.0,1.281,0.153,-0.573,2.215,0.664,-0.617,1.216,0.0,0.524,-2.282,0.079,0.0,0.971,0.762,1.4869999999999999,1.092,0.546,0.84,1.0859999999999999
0,1.006,0.503,-0.135,0.7090000000000001,0.9590000000000001,0.6609999999999999,1.545,-0.027999999999999997,1.087,0.637,2.1180000000000003,-1.141,0.0,0.605,1.485,1.235,1.274,1.7530000000000001,-0.22399999999999998,-1.704,0.0,2.2430000000000003,1.345,0.988,0.8,0.716,1.0390000000000001,0.9129999999999999
0,0.628,-0.317,-1.6780000000000002,0.5870000000000001,-0.446,1.237,0.9470000000000001,1.659,2.173,1.3130000000000002,0.604,0.225,0.0,1.0090000000000001,-2.638,-1.139,0.0,0.41200000000000003,1.205,0.642,3.102,5.249,3.002,0.9790000000000001,1.526,0.629,2.51,1.855
1,0.46399999999999997,-1.107,-0.41,0.525,1.402,0.9620000000000001,-1.204,-0.155,2.173,0.769,-0.136,-1.7369999999999999,0.0,0.774,0.955,-1.494,0.0,0.9179999999999999,2.343,0.106,0.0,0.789,0.7240000000000001,0.9840000000000001,0.914,1.006,1.024,1.087
1,1.031,1.057,-0.08,1.2329999999999999,-0.598,0.59,-0.332,-1.222,2.173,0.506,-0.231,0.536,0.0,1.4980000000000002,0.105,1.5930000000000002,0.0,1.3969999999999998,1.207,0.33799999999999997,0.0,0.963,0.8240000000000001,0.99,1.114,0.507,0.998,1.061
0,0.99,0.753,1.671,0.664,-0.39399999999999996,0.73,-0.244,-0.925,2.173,0.966,0.6890000000000001,0.358,2.215,0.345,2.219,1.238,0.0,0.618,0.003,0.968,0.0,0.795,1.088,1.0759999999999998,0.836,1.287,0.8240000000000001,0.731
0,2.066,0.02,0.385,1.3319999999999999,0.659,1.167,0.934,-1.575,1.087,0.818,0.447,-1.135,1.107,0.7879999999999999,-2.658,-0.248,0.0,0.462,1.2329999999999999,-0.762,0.0,2.9810000000000003,2.199,0.9740000000000001,1.68,0.6579999999999999,1.993,1.7990000000000002
0,0.872,0.7170000000000001,1.067,0.425,-1.153,0.856,-1.057,0.204,0.0,1.4069999999999998,-1.19,-1.7409999999999999,2.215,1.5430000000000001,-1.33,-0.42100000000000004,2.548,0.617,0.19399999999999998,0.6940000000000001,0.0,0.907,0.986,0.987,1.742,1.465,1.5490000000000002,1.3119999999999998
0,0.625,0.276,0.272,2.293,0.929,0.991,0.45,1.653,2.173,0.43700000000000006,-0.252,-1.166,0.0,0.645,-1.489,-0.402,0.0,2.805,0.934,-0.40399999999999997,3.102,0.9009999999999999,0.978,0.99,1.051,1.797,1.183,0.965
1,1.067,-0.284,0.6659999999999999,0.562,-0.6829999999999999,0.8240000000000001,-0.122,-0.604,0.0,1.345,0.099,1.294,2.215,0.612,-1.449,1.524,2.548,1.0190000000000001,-1.0090000000000001,-0.562,0.0,0.802,0.958,1.006,0.8690000000000001,0.9390000000000001,0.98,0.83
1,0.47100000000000003,0.532,1.703,0.764,-1.341,0.8340000000000001,-0.732,-0.231,0.0,1.166,-0.564,1.506,1.107,1.265,-1.159,0.23600000000000002,2.548,0.599,-2.162,-1.436,0.0,1.4980000000000002,1.0290000000000001,0.996,0.6890000000000001,1.261,0.98,0.866
0,0.9229999999999999,1.9769999999999999,0.963,0.348,-1.165,0.9640000000000001,1.3530000000000002,0.24100000000000002,2.173,0.877,0.46,-1.35,0.0,0.5770000000000001,1.67,-0.8590000000000001,0.0,0.755,-0.619,1.732,3.102,0.9279999999999999,0.879,0.991,0.8290000000000001,1.439,0.958,0.8420000000000001
1,0.735,1.285,-0.067,0.604,0.201,0.385,-0.484,-1.2670000000000001,2.173,0.6890000000000001,0.04,-1.695,0.0,0.531,0.878,-1.4769999999999999,2.548,0.48,1.001,-0.409,0.0,0.889,0.662,0.985,0.687,0.45799999999999996,0.59,0.5660000000000001
1,0.47,0.019,-0.41700000000000004,1.425,0.555,1.138,-0.645,-1.3030000000000002,2.173,0.39299999999999996,-1.135,0.46399999999999997,1.107,0.64,-1.579,-0.002,0.0,0.9690000000000001,-0.878,1.3869999999999998,0.0,0.878,1.064,0.982,0.778,1.016,1.005,0.9179999999999999
1,0.69,-0.866,-1.6840000000000002,0.493,0.32299999999999995,0.7390000000000001,1.5290000000000001,-0.242,0.0,1.197,0.469,-1.4669999999999999,2.215,0.924,1.6909999999999998,0.195,0.0,0.929,-0.031,1.188,3.102,0.818,0.932,0.985,1.281,0.695,0.857,1.1059999999999999
1,1.052,0.423,-0.511,1.364,1.328,1.202,-0.309,-1.6019999999999999,2.173,0.932,0.013999999999999999,-0.157,0.0,0.499,0.47,1.229,2.548,1.6540000000000001,-0.738,0.24600000000000002,0.0,0.9470000000000001,0.8640000000000001,1.6540000000000001,1.248,0.6759999999999999,0.973,0.956
1,0.675,-0.414,0.782,0.17,1.003,1.5590000000000002,1.024,1.68,0.0,2.1180000000000003,0.665,-0.359,1.107,0.8640000000000001,0.753,1.272,0.0,0.828,-1.272,-0.183,0.0,0.8029999999999999,0.914,0.9890000000000001,1.107,1.024,0.875,0.802
1,1.645,-0.42100000000000004,-0.496,0.371,-0.958,1.178,-0.7879999999999999,1.1179999999999999,2.173,0.568,-0.38799999999999996,-1.17,0.0,0.632,-0.688,0.177,1.274,0.485,-0.146,-1.556,0.0,0.245,0.88,0.9790000000000001,0.657,0.807,0.925,0.743
1,0.353,1.209,0.993,0.777,0.593,0.7340000000000001,-0.475,0.589,1.087,0.9940000000000001,0.301,-1.078,0.0,0.716,1.057,-0.503,0.0,0.625,0.27399999999999997,-1.4480000000000002,0.0,0.95,0.804,0.996,0.76,0.903,0.613,0.5870000000000001
1,0.424,0.47600000000000003,1.3719999999999999,2.397,-1.284,0.818,-0.252,0.083,2.173,1.09,0.366,0.7709999999999999,2.215,0.43,0.3,-0.35100000000000003,0.0,0.523,-1.048,-1.537,0.0,0.65,0.8109999999999999,0.9890000000000001,1.26,0.922,1.038,0.816
0,1.33,1.084,0.755,0.41600000000000004,0.198,0.5,0.18100000000000002,0.414,0.0,0.8190000000000001,-0.31,-1.5919999999999999,2.215,1.121,0.47700000000000004,-0.9940000000000001,2.548,1.493,0.929,-0.537,0.0,0.728,0.752,0.99,1.0,0.684,0.8220000000000001,0.8420000000000001
1,1.274,-1.011,-0.8170000000000001,0.24600000000000002,-0.33899999999999997,0.754,-0.031,0.79,2.173,0.961,0.02,-1.485,2.215,0.32299999999999995,0.139,0.42200000000000004,0.0,0.435,-2.003,1.055,0.0,0.721,0.887,0.9890000000000001,1.0270000000000001,1.111,0.8290000000000001,0.731
0,1.045,-1.383,-0.047,0.145,0.425,1.032,-0.769,1.02,0.0,1.052,-1.52,-0.524,2.215,1.9709999999999999,0.564,-1.104,2.548,1.216,0.284,1.074,0.0,0.9690000000000001,1.347,0.98,1.3030000000000002,2.1630000000000003,1.358,1.11
1,0.965,0.728,-0.924,0.797,-1.577,0.774,-0.019,0.805,0.0,0.9890000000000001,-0.081,0.423,2.215,1.061,0.606,-1.266,2.548,0.889,-1.9909999999999999,0.894,0.0,1.8840000000000001,1.3130000000000002,0.997,0.564,1.165,1.148,1.047
0,1.8419999999999999,-0.78,-0.583,1.5090000000000001,-1.214,0.591,-1.5619999999999998,0.47100000000000003,0.0,0.575,-0.674,0.889,0.0,0.701,-1.324,0.855,0.0,1.099,-0.17300000000000001,-1.4069999999999998,3.102,1.034,0.858,1.2429999999999999,0.7979999999999999,0.324,0.578,0.77
1,0.8320000000000001,1.305,1.0979999999999999,1.187,0.502,0.977,2.932,0.745,0.0,1.699,0.55,-1.112,0.0,1.104,0.231,-0.695,0.0,0.945,-0.45299999999999996,-1.724,3.102,0.8390000000000001,0.9009999999999999,0.983,1.166,0.555,1.0170000000000001,1.085
